gene,Arab_Muslim,Ashkenazi,Jewish_Other,Middle_Eastern_Jewish,North_African_Jewish
TRAF7,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
TRIM63,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
TRPM1,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
TSPAN12,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
TTC21B,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
TYR,0.6413043478260869,1.5945945945945945,1.5526315789473686,0.42142857142857143,1.3111111111111111
UNC119,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
UNC45B,0.8550724637681159,1.063063063063063,1.0350877192982457,0.5619047619047619,1.7481481481481482
UNKL,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
USH2A,0.732919254658385,0.9111969111969112,0.887218045112782,0.963265306122449,1.4984126984126984
VWA8,2.13768115942029,0.5315315315315315,0.5175438596491229,0.5619047619047619,1.3111111111111111
WFS1,0.8550724637681159,1.063063063063063,1.0350877192982457,0.5619047619047619,1.7481481481481482
WNT10A,0.732919254658385,0.9111969111969112,0.887218045112782,1.4448979591836735,0.7492063492063492
ZNF423,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
