module_id,category_group,value,N_module,N_category,overlap,fold_enrichment,p_value,novel_candidates,potential_misclassifications,FDR,significant
3,Category,Optic atrophy,29,19,1,0.8022,0.7321586050807778,ABCC6; AGXT; AIRE; ANKRD17; BRAF; CDH23; CEP164; CEP83; CHD7; COL4A4; COL4A5; COQ8B; CTNNB1; EIF2B4; HESX1; MED12; NPHP4; OTX2; PAX2; PNPLA6; RCBTB1; RERE; SDHB; SIX6; SOX2; STX3; THRB; TRAF3IP1,ACO2; AFG3L2; DNM1L; MCAT; MT-CO1; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND4; MT-ND4L; MT-ND5; MT-ND6; NDUFA12; OPA1; OPA3; SPG7; TMEM126A,0.9999999999996478,False
10,Annotation,Autophagic and endolysosomal pathway (AEL),23,56,2,0.6863,0.815383413953211,MT-ATP6; MT-CO1; MT-CO2; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND3; MT-ND4; MT-ND4L; MT-ND5; MT-ND6; MT-TH; MT-TL1; MT-TS2; MT-TV; NDUFAF2; NDUFS2; NGLY1; POLG; SDHA,ACBD5; ALMS1; AP3B1; AP3B2; AP3D1; AP5Z1; ARSG; ATG7; ATP6V1A; C19orf12; CDC42; CHM; CISD2; CLCN2; CLCN3; CLN3; CLN5; CLN8; CTSD; DRAM2; EPG5; HGSNAT; HPS1; HPS4; LAMP2; LRP2; LRP5; LYST; MAPKAPK3; MCOLN1; MERTK; MFN2; MFSD8; MYO7A; NDP; OCA2; PEX2; PLA2G5; PPP1R21; PPT1; PTPN23; SAG; SGSH; SLC25A46; SLC45A2; SNF8; SNX10; SPG11; TPP1; TREX1; TUB; TULP1; VPS13B; ZFYVE26,0.9999999999996478,False
14,Annotation,Autophagic and endolysosomal pathway (AEL),13,56,1,0.6071,0.8325841412348927,ACO2; ADAM9; CDHR1; FRMD7; MCAT; NR2E3; OPN1SW; POC1B; RGS9; RGS9BP; TMEM126A; UBAP1L,ACBD5; ALMS1; AP3B1; AP3B2; AP3D1; AP5Z1; ARSG; ATG7; ATP6V1A; C19orf12; CDC42; CHM; CISD2; CLCN2; CLCN3; CLN3; CLN5; CLN8; CTSD; DNM1L; EPG5; HGSNAT; HPS1; HPS4; LAMP2; LRP2; LRP5; LYST; MAPKAPK3; MCOLN1; MERTK; MFN2; MFSD8; MYO7A; NDP; OCA2; OPA1; PEX2; PLA2G5; PPP1R21; PPT1; PTPN23; SAG; SGSH; SLC25A46; SLC45A2; SNF8; SNX10; SPG11; TPP1; TREX1; TUB; TULP1; VPS13B; ZFYVE26,0.9999999999996478,False
4,Category,RP,26,77,4,0.8831,0.6946053653668295,ANTXR1; CCDC88A; CDC42; CDH3; CRIPT; CTNND1; CWC27; DYNC2I2; EMC1; EXOSC2; GATAD2B; GTPBP2; LRRC8C; MAB21L2; NBAS; NR2F1; PUF60; SGSH; STAMBP; SUMF1; WDR19; ZNHIT3,AHI1; AIPL1; ARL2BP; ARL3; ARL6; BBS1; BBS2; CC2D2A; CEP83; CERKL; CFAP410; CFAP418; CLCC1; CLN3; CLRN1; CNGA1; COQ2; COQ5; COQ8B; CRB1; CYP4V2; DHDDS; DHX38; EYS; FLVCR1; HK1; IDH3A; IDH3B; IMPDH1; IMPG2; KIAA1549; KIZ; KLHL7; LRAT; MAK; MERTK; MVK; NR2E3; NRL; OFD1; PCARE; PDE6B; PDE6G; PDSS1; POMGNT1; PRCD; PRPF3; PRPF31; PRPF8; PRPH2; RAX2; RBP3; RCBTB1; RDH12; REEP6; RHO; RLBP1; RP1; RP1L1; RP2; RPE65; RPGR; SAG; SLC24A1; SNRNP200; SPATA7; TMEM216; TOPORS; TTC8; TULP1; UBAP1L; USH2A; ZNF408,0.9999999999996478,False
5,Annotation,Transcriptional regulation,26,48,2,0.7083,0.7990728475093248,AP3B1; AP3D1; BLOC1S3; BLOC1S5; BLOC1S6; CISD2; DCT; DIAPH1; DTNBP1; EPG5; GPR143; HPS1; HPS3; HPS4; HPS5; HPS6; LRMDA; LYST; OCA2; SLC24A5; SLC45A2; STN1; TYR; TYRP1,AHI1; AIRE; ARL2BP; ATF6; ATOH7; ATXN1; ATXN7; BBS7; CEP290; CHD7; CRX; EFEMP1; ERCC3; ERCC6; FZD4; GATAD2B; HESX1; HMX1; IFT74; IKBKG; JAG1; MAK; MED12; NEUROD1; NMNAT1; NR2E3; NR2F1; NRL; OTX2; PAX2; PAX6; RAX2; RERE; SAMD7; SIX6; SLC38A3; SNF8; SOX2; TEAD1; THRB; TOPORS; TSFM; WFS1; ZNF408; ZNF423; ZNHIT3,0.9999999999996478,False
0,Annotation,Transcriptional regulation,63,48,6,0.877,0.7114964757411704,ABCA4; ADAMTS18; ALPK1; BEST1; C1QTNF5; CFH; CHM; CLCN2; CLEC3B; CNGA1; CTNNA1; DHX38; ELOVL4; EYS; GUCA1A; GUCY2D; IDH3A; IGFBP7; IMPG1; IMPG2; KCNV2; KIAA1549; KIF3B; KIZ; KLHL7; MAPKAPK3; MERTK; MFRP; MFSD8; OAT; PCARE; PDE6G; PDSS1; PISD; PLA2G5; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RBP3; RBP4; REEP6; RP1L1; RP2; RS1; RTN4IP1; SLC38A8; SLC6A6; SNRNP200; TIMP3; TLCD3B; TRNT1; TTLL5; TUB; TUBGCP4,AHI1; AIRE; ARL2BP; ATF6; ATOH7; ATXN1; ATXN7; BBS7; CEP290; CHD7; CRX; EDNRB; ERCC3; ERCC6; FZD4; GATAD2B; HESX1; HMX1; IFT74; IKBKG; JAG1; MED12; MITF; NEUROD1; NMNAT1; NR2E3; NR2F1; OTX2; PAX2; PAX6; RERE; SIX6; SLC38A3; SNF8; SOX2; THRB; TOPORS; TSFM; WFS1; ZNF408; ZNF423; ZNHIT3,0.9999999999996478,False
2,Annotation,Transcriptional regulation,35,48,3,0.7893,0.759472048045019,ALDH3A2; ATP6V1A; CFAP410; CLCN3; COG4; COL11A1; COL2A1; COL9A1; COL9A2; COL9A3; CTC1; CYP2R1; DPM1; ERCC8; GJA1; LETM1; MAN2B1; MKS1; MVK; PCYT1A; PEX1; PEX2; PEX6; PEX7; PHYH; PPP1R21; RNU4ATAC; SNX10; SRD5A3; TINF2; TREX1; VPS13B,AHI1; AIRE; ARL2BP; ATF6; ATOH7; ATXN1; ATXN7; BBS7; CEP290; CHD7; CRX; EDNRB; EFEMP1; FZD4; GATAD2B; HESX1; HMX1; IFT74; JAG1; MAK; MED12; MITF; NEUROD1; NMNAT1; NR2E3; NR2F1; NRL; OTX2; PAX2; PAX6; RAX2; RERE; SAMD7; SIX6; SLC38A3; SNF8; SOX2; TEAD1; THRB; TOPORS; TSFM; WFS1; ZNF408; ZNF423; ZNHIT3,0.9999999999996478,False
2,Annotation,Protein ubiquitination,35,9,1,1.4032,0.5274300400110833,ALDH3A2; ATP6V1A; CFAP410; CLCN3; COG4; COL11A1; COL2A1; COL9A1; COL9A2; COL9A3; CTC1; CYP2R1; DPM1; ERCC3; ERCC6; GJA1; IKBKG; LETM1; MAN2B1; MKS1; MVK; PCYT1A; PEX1; PEX2; PEX6; PEX7; PHYH; PPP1R21; RNU4ATAC; SNX10; SRD5A3; TINF2; TREX1; VPS13B,CTNNB1; KLHL7; MED12; MMACHC; RCBTB1; RNF170; RPGR; TOPORS,0.9999999999996478,False
1,Annotation,Extracellular matrix,56,26,1,0.3036,0.9735784620141115,ABHD12; ACBD5; AFG3L2; AMPD2; AP5Z1; ATXN1; ATXN7; BRAT1; C19orf12; COQ2; COQ5; CYP2U1; DDHD2; DHX16; ELOVL1; EPRS1; FASTKD2; FLVCR1; GNB1; HIKESHI; HK1; JAG1; KIF1A; KLC2; LAMA1; LAMB1; LIG3; MAG; MFN2; MPZ; MTRFR; OPA3; PANK2; PDXK; PNPT1; PRPS1; RNF170; SACS; SLC19A3; SLC25A46; SLC44A1; SLC52A2; SNF8; SPG11; SPG7; SPTLC1; ST3GAL5; TFG; TIMM8A; TPP1; TRAPPC12; TTPA; UCHL1; YARS1; ZFYVE26,ADAMTS18; CLEC3B; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; EYS; FZD4; IMPG1; IMPG2; LAMB2; LRP5; NDP; NYX; P3H2; POMGNT1; POMT1; SERAC1; TIMP3; USH2A,0.9999999999996478,False
1,Annotation,Transmembrane transport,56,53,5,0.7446,0.8350641610124079,ABHD12; ACBD5; AFG3L2; AMPD2; AP5Z1; ATXN1; ATXN7; BRAT1; C19orf12; COQ2; COQ5; CYP2U1; DDHD2; DHX16; ELOVL1; EPRS1; FASTKD2; FBLN5; GNB1; HIKESHI; HK1; JAG1; KIF1A; KLC2; LAMA1; LAMB1; LIG3; MAG; MFN2; MPZ; MTRFR; OPA3; PANK2; PDXK; PRPS1; RNF170; SACS; SLC25A46; SNF8; SPG11; SPG7; SPTLC1; ST3GAL5; TFG; TIMM8A; TPP1; TRAPPC12; TTPA; UCHL1; YARS1; ZFYVE26,ABCA4; ABCC6; BEST1; BLOC1S3; CACNA1F; CACNA2D4; CLCC1; CLCN2; CLCN3; CNGA1; CNGA3; CNGB3; CNNM4; CTNS; DNAJC19; GJA1; KCNJ13; KCNV2; LETM1; LRP2; LRRC8C; MCOLN1; MT-ATP6; MT-CO1; MT-CO2; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND3; MT-ND4; MT-ND4L; MT-ND5; MT-ND6; NDUFA12; NDUFS2; OCA2; PEX1; PEX6; PEX7; SLC19A2; SLC24A1; SLC24A5; SLC38A3; SLC38A8; SLC45A2; SLC6A6; TRPM1,0.9999999999996478,False
14,Cat,Syndromic,13,261,1,0.1303,0.9999930001749896,ACO2; ADAM9; CDHR1; DRAM2; MCAT; NR2E3; OPN1SW; POC1B; RGS9; RGS9BP; TMEM126A; UBAP1L,ABCC6; ABHD12; ACBD5; ADGRV1; AGXT; AIRE; ALDH3A2; ALPK1; AMACR; AMPD2; ANKRD17; ANTXR1; AP3B1; AP3B2; AP3D1; ARL13B; ARMC9; ARSG; ATAD3A; ATG7; ATP6V1A; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS10; BBS12; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BOLA3; BRAF; BRAT1; BTD; C19orf12; CCDC88A; CDC42; CDH23; CDH3; CEP104; CEP164; CEP41; CEP78; CHD7; CISD2; CLCN2; CLCN3; CLN8; CNNM4; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; CRIPT; CSPP1; CTC1; CTNS; CTSD; CWC27; CYFIP2; CYP2R1; CYP2U1; DCT; DDHD2; DHX16; DIAPH1; DNAJC19; DPM1; DTNBP1; DYNC2I2; EDNRB; EIF2B4; ELOVL1; EMC1; EPG5; EPRS1; ERCC3; ERCC6; ERCC8; EXOSC2; FASTKD2; FDX2; FDXR; GATAD2B; GJA1; GNB1; GTPBP2; HADHA; HESX1; HIKESHI; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; HSD17B10; IBA57; IFT27; IFT74; IKBKG; ISCA2; JAG1; KIAA0586; KIF1A; KIF3B; KLC2; LAMA1; LAMB1; LAMB2; LAMP2; LETM1; LIG3; LRMDA; LRP2; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAG; MAN2B1; MCOLN1; MECR; MED12; MFF; MFN2; MFRP; MITF; MKKS; MKS1; MMACHC; MPZ; MSTO1; MT-ATP6; MT-CO2; MT-ND3; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTO1; MTRFR; MYO7A; NADK2; NARS2; NBAS; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NPHP1; NPHP4; NR2F1; OAT; OCA2; OTX2; PANK2; PARS2; PAX2; PCCB; PCDH15; PDE6D; PDXK; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PMM2; PNPLA6; PNPT1; POLG; POMT1; PPP1R21; PPT1; PRPS1; PTCD3; PTPN23; PUF60; PYGM; RAB3GAP1; RBP4; RERE; RIMS2; RNF170; RNU4ATAC; RTN4IP1; SACS; SCAPER; SCLT1; SDCCAG8; SDHA; SDHB; SERAC1; SGSH; SIX6; SLC19A2; SLC19A3; SLC24A5; SLC25A46; SLC38A3; SLC44A1; SLC45A2; SLC52A2; SLC6A6; SNF8; SNX10; SOX2; SPG11; SPTLC1; SRD5A3; ST3GAL5; STAMBP; STN1; STX3; TFG; TIMM8A; TINF2; TMEM138; TMEM218; TMEM231; TMEM67; TPP1; TRAF3IP1; TRAPPC12; TREX1; TRNT1; TSFM; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; UCHL1; USH1C; USH1G; VPS13B; WFS1; WHRN; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.9999999999996478,False
4,Annotation,Transcriptional regulation,26,48,3,1.0625,0.5528380981299886,ANTXR1; CCDC88A; CDC42; CDH3; CRIPT; CTNND1; CWC27; DYNC2H1; DYNC2I2; EMC1; EXOSC2; GTPBP2; HGSNAT; IFT140; IFT172; LRRC8C; MAB21L2; NBAS; PUF60; SGSH; STAMBP; SUMF1; WDR19,AHI1; AIRE; ARL2BP; ATF6; ATOH7; ATXN1; ATXN7; BBS7; CEP290; CHD7; CRX; EDNRB; EFEMP1; ERCC3; ERCC6; FZD4; HESX1; HMX1; IFT74; IKBKG; JAG1; MAK; MED12; MITF; NEUROD1; NMNAT1; NR2E3; NRL; OTX2; PAX2; PAX6; RAX2; RERE; SAMD7; SIX6; SLC38A3; SNF8; SOX2; TEAD1; THRB; TOPORS; TSFM; WFS1; ZNF408; ZNF423,0.9999999999996478,False
2,Annotation,Cytoskeleton,35,43,1,0.2937,0.9761447825989,ALDH3A2; ATP6V1A; CFAP410; CLCN3; COG4; COL11A1; COL2A1; COL9A1; COL9A2; COL9A3; CTC1; CYP2R1; DPM1; ERCC3; ERCC6; ERCC8; IKBKG; LETM1; MAN2B1; MKS1; MVK; PCYT1A; PEX1; PEX2; PEX6; PEX7; PHYH; PPP1R21; RNU4ATAC; SNX10; SRD5A3; TINF2; TREX1; VPS13B,ANTXR1; ATXN7; BBS1; BBS2; BBS4; BLOC1S6; BRAF; CC2D2A; CCDC88A; CDC42; CLN3; CLRN1; CRIPT; CTNNB1; DIAPH1; DTNBP1; EYS; FRMD7; IFT172; KIF11; KIF3B; KIZ; KLC2; MYO7A; NPHP1; NPHP4; OFD1; PAX6; PCDH15; POC1B; PROM1; RHO; RP1; RP1L1; SCAPER; SDCCAG8; SPATA7; TTLL5; TUBB4B; TUBGCP4; TUBGCP6; USH1C,0.9999999999996478,False
15,Multiple.phenotype.non.syndromic,No,11,391,5,0.5138,0.9999577097564563,ATF6; CNGA3; CNGB3; OPN1LW; OPN1MW; PDE6C,ABCC6; ACBD5; ACO2; ADAM9; ADAMTS18; ADGRV1; AFG3L2; AGXT; AHI1; AIRE; ALDH3A2; ALMS1; ALPK1; AMACR; AMPD2; ANKRD17; ANTXR1; AP3B1; AP3B2; AP3D1; AP5Z1; ARL13B; ARL2BP; ARL3; ARL6; ARMC9; ARSG; ATAD3A; ATG7; ATOH7; ATP6V1A; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS1; BBS10; BBS12; BBS2; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BOLA3; BRAF; BRAT1; BTD; C19orf12; CABP4; CACNA2D4; CAPN5; CC2D2A; CCDC88A; CDC42; CDH23; CDH3; CEP104; CEP290; CEP41; CEP78; CEP83; CFAP410; CFAP418; CFH; CHD7; CHM; CISD2; CLCC1; CLCN2; CLCN3; CLEC3B; CLN3; CLN5; CLN8; CLRN1; CNGA1; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; COQ2; COQ5; COQ8B; CRIPT; CSPP1; CTC1; CTNNB1; CTNND1; CTNS; CTSD; CWC27; CYFIP2; CYP2R1; CYP2U1; DCT; DDHD2; DHDDS; DHX16; DHX38; DIAPH1; DNAJC19; DNAJC30; DNM1L; DPM1; DRAM2; DTNBP1; DYNC2H1; DYNC2I2; EDNRB; EFEMP1; EIF2B4; ELOVL1; ELOVL4; EMC1; EPG5; EPRS1; ERCC3; ERCC6; ERCC8; EXOSC2; FASTKD2; FBLN5; FDX2; FDXR; FLVCR1; FRMD7; FZD4; GATAD2B; GJA1; GNB1; GNB3; GPR143; GPR179; GRK1; GRM6; GTPBP2; HADHA; HESX1; HGSNAT; HIKESHI; HK1; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; HSD17B10; IBA57; IDH3A; IDH3B; IFT140; IFT172; IFT27; IFT74; IGFBP7; IKBKG; IQCB1; ISCA2; JAG1; KCNV2; KIAA0586; KIAA1549; KIF11; KIF1A; KIF3B; KIZ; KLC2; KLHL7; LAMA1; LAMB1; LAMB2; LAMP2; LCA5; LETM1; LIG3; LRIT3; LRMDA; LRP2; LRP5; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAG; MAK; MAN2B1; MAPKAPK3; MCAT; MCOLN1; MECR; MED12; MERTK; MFF; MFN2; MFRP; MFSD8; MIR204; MITF; MKKS; MMACHC; MPZ; MSTO1; MT-ATP6; MT-CO1; MT-CO2; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND3; MT-ND4; MT-ND4L; MT-ND5; MT-ND6; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTO1; MTRFR; MVK; MYO7A; NADK2; NARS2; NBAS; NDP; NDUFA12; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NMNAT1; NPHP4; NR2F1; NRL; NYX; OAT; OCA2; OFD1; OPA1; OPA3; OPN1SW; OTX2; P3H2; PANK2; PARS2; PAX2; PAX6; PCARE; PCCB; PCDH15; PCYT1A; PDE6D; PDE6G; PDSS1; PDXK; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PLA2G5; PMM2; PNPLA6; PNPT1; POC1B; POLG; POMGNT1; POMT1; PPP1R21; PPT1; PRCD; PRPF3; PRPF31; PRPF8; PRPS1; PTCD3; PUF60; PYGM; RAB28; RAB3GAP1; RBP3; RBP4; RCBTB1; RD3; RDH5; REEP6; RERE; RGS9; RGS9BP; RIMS2; RNF170; RNU4ATAC; RP2; RS1; RTN4IP1; SACS; SAMD7; SCLT1; SDHA; SDHB; SERAC1; SGSH; SIX6; SLC19A2; SLC19A3; SLC24A5; SLC25A46; SLC38A3; SLC38A8; SLC44A1; SLC45A2; SLC52A2; SLC6A6; SNF8; SNRNP200; SNX10; SOX2; SPG11; SPG7; SPTLC1; SRD5A3; ST3GAL5; STAMBP; STN1; STX3; SUMF1; TEAD1; TFG; THRB; TIMM8A; TIMP3; TINF2; TLCD3B; TMEM126A; TMEM138; TMEM216; TMEM218; TMEM231; TMEM67; TOPORS; TPP1; TRAF3IP1; TRAPPC12; TREX1; TRNT1; TRPM1; TSFM; TSPAN12; TTC8; TTLL5; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; UCHL1; USH1C; USH1G; USH2A; VCAN; VPS13B; WDR19; WFS1; WHRN; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.9999999999996478,False
1,Annotation,Visual cycle and phototransduction (VCPh),56,30,1,0.2631,0.9852152336325513,ABHD12; ACBD5; AFG3L2; AMPD2; AP5Z1; ATXN1; ATXN7; BRAT1; C19orf12; COQ2; COQ5; CYP2U1; DDHD2; DHX16; ELOVL1; EPRS1; FASTKD2; FBLN5; FLVCR1; HIKESHI; HK1; JAG1; KIF1A; KLC2; LAMA1; LAMB1; LIG3; MAG; MFN2; MPZ; MTRFR; OPA3; PANK2; PDXK; PNPT1; PRPS1; RNF170; SACS; SLC19A3; SLC25A46; SLC44A1; SLC52A2; SNF8; SPG11; SPG7; SPTLC1; ST3GAL5; TFG; TIMM8A; TPP1; TRAPPC12; TTPA; UCHL1; YARS1; ZFYVE26,ABCA4; AIPL1; CABP4; CYP4V2; GNAT1; GNAT2; GNB3; GRK1; GUCA1A; LRAT; NR2E3; OPN1LW; OPN1MW; OPN1SW; PDE6B; PDE6C; PDE6G; PDE6H; RBP3; RBP4; RDH12; RDH5; RGS9; RGS9BP; RHO; RLBP1; RP1; RPE65; SAG,0.9999999999996478,False
5,Cat,Non-syndromic,26,127,1,0.1339,0.9998903352525436,AP3B1; AP3D1; BLOC1S3; BLOC1S5; BLOC1S6; CISD2; DCT; DIAPH1; DTNBP1; EDNRB; EPG5; HPS1; HPS3; HPS4; HPS5; HPS6; LRMDA; LYST; MITF; OCA2; SLC24A5; SLC45A2; STN1; TYR; TYRP1,ABCA4; ADAM9; ADAMTS18; AIPL1; ATF6; ATOH7; BEST1; C1QTNF5; CABP4; CACNA1F; CACNA2D4; CAPN5; CDHR1; CEP83; CERKL; CFH; CHM; CLCC1; CLEC3B; CNGA1; CNGA3; CNGB3; COQ5; COQ8B; CRB1; CRX; CTNNA1; CTNND1; CYP4V2; DHDDS; DHX38; DNM1L; DRAM2; EFEMP1; ELOVL4; EYS; FBLN5; FZD4; GNAT1; GNAT2; GNB3; GPR179; GRK1; GRM6; GUCA1A; GUCY2D; IDH3A; IDH3B; IGFBP7; IMPDH1; IMPG1; IMPG2; KCNJ13; KCNV2; KIAA1549; KIZ; LCA5; LRAT; LRIT3; LRP5; MAK; MAPKAPK3; MCAT; MERTK; MIR204; MT-CO1; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND4; MT-ND4L; NR2E3; NRL; NYX; OPN1LW; OPN1MW; OPN1SW; P3H2; PAX6; PCARE; PDE6B; PDE6C; PDE6G; PDE6H; PLA2G5; POC1B; PRCD; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RD3; RDH12; RDH5; REEP6; RGS9; RGS9BP; RHO; RLBP1; RP1; RP1L1; RP2; RPE65; RPGRIP1; RS1; SAG; SAMD7; SLC24A1; SLC38A8; SNRNP200; SPATA7; TEAD1; THRB; TLCD3B; TOPORS; TRPM1; TSPAN12; TULP1; UBAP1L; VCAN; ZNF408,0.9999999999996478,False
5,Category,Other non-syndromic,26,21,1,0.8095,0.7285001758561493,AP3B1; AP3D1; BLOC1S3; BLOC1S5; BLOC1S6; CISD2; DCT; DIAPH1; DTNBP1; EDNRB; EPG5; HPS1; HPS3; HPS4; HPS5; HPS6; LRMDA; LYST; MITF; OCA2; SLC24A5; SLC45A2; STN1; TYR; TYRP1,ATOH7; BEST1; C1QTNF5; CABP4; CAPN5; CHM; CYP4V2; KCNJ13; MAPKAPK3; MIR204; PAX6; PLA2G5; RDH5; RGS9; RGS9BP; RLBP1; RS1; SLC38A8; SUMF1; TEAD1,0.9999999999996478,False
4,Annotation,Protein biosynthesis,26,22,1,0.7727,0.7452673858982874,ANTXR1; CCDC88A; CDC42; CDH3; CRIPT; CTNND1; CWC27; DYNC2H1; DYNC2I2; EMC1; EXOSC2; GATAD2B; HGSNAT; IFT140; IFT172; LRRC8C; MAB21L2; NBAS; NR2F1; PUF60; SGSH; STAMBP; SUMF1; WDR19; ZNHIT3,AGXT; AIRE; EIF2B4; EPRS1; FASTKD2; INPP5E; MIR204; MT-TE; MT-TH; MT-TL1; MT-TS2; MT-TV; MTRFR; NARS2; OAT; PARS2; PTCD3; TRNT1; TSFM; WFS1; YARS1,0.9999999999996478,False
0,Annotation,Nucleotide metabolism,63,31,2,0.4526,0.9533290389092555,ABCA4; ADAMTS18; ALPK1; BEST1; C1QTNF5; CFH; CHM; CLCN2; CLEC3B; CNGA1; CTNNA1; DHX38; EFEMP1; ELOVL4; EYS; IDH3A; IGFBP7; IMPG1; IMPG2; KCNV2; KIAA1549; KIF3B; KIZ; KLHL7; MAK; MAPKAPK3; MERTK; MFRP; MFSD8; NRL; OAT; PCARE; PDE6G; PDSS1; PISD; PLA2G5; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RBP4; REEP6; RP1L1; RP2; RS1; RTN4IP1; SAMD7; SLC38A8; SLC6A6; SNRNP200; TEAD1; TIMP3; TLCD3B; TRNT1; TTLL5; TUB; TUBGCP4,ABCC6; AMPD2; ATP6V1A; CTNS; DNAJC30; DNM1L; FDXR; HK1; IMPDH1; MT-ATP6; MT-ND1; MT-ND2; MT-ND3; MT-ND4; MT-ND4L; MT-ND5; MT-ND6; NADK2; NDUFA12; NDUFS2; NMNAT1; OPA1; PGK1; PRPS1; RD3; SDHA; SDHB; TREX1; UCHL1,0.9999999999996478,False
0,Category,LCA,63,18,1,0.3898,0.9408196750665547,ABCA4; ADAMTS18; ALPK1; BEST1; C1QTNF5; CFH; CHM; CLCN2; CLEC3B; CNGA1; CTNNA1; DHX38; EFEMP1; ELOVL4; EYS; GUCA1A; IDH3A; IGFBP7; IMPG1; IMPG2; KCNV2; KIAA1549; KIF3B; KIZ; KLHL7; MAK; MAPKAPK3; MERTK; MFRP; MFSD8; NRL; OAT; PCARE; PDE6G; PDSS1; PISD; PLA2G5; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RBP4; REEP6; RP1L1; RP2; RS1; RTN4IP1; SAMD7; SLC38A8; SLC6A6; SNRNP200; TEAD1; TIMP3; TLCD3B; TRNT1; TTLL5; TUB; TUBGCP4,AIPL1; CEP290; CRB1; CRX; IMPDH1; IQCB1; KCNJ13; LCA5; LRAT; NMNAT1; PCYT1A; RD3; RDH12; RPE65; RPGRIP1; SPATA7; TULP1,0.9999999999996478,False
7,Annotation,Mitochondria organisation,25,34,2,1.04,0.5903823855460849,AMACR; AP3B2; ARL2BP; BTD; CTNS; CYFIP2; DHDDS; DNAJC19; FDX2; HADHA; IBA57; LAMP2; MMACHC; MT-TE; MT-TP; NADK2; PARS2; PCCB; PGK1; PYGM; SERAC1; SLC19A2; SLC38A3,AFG3L2; AP3B1; ATAD3A; CLN8; COQ5; COQ8B; DDHD2; DNM1L; LETM1; LIG3; MFF; MFN2; MFSD8; MT-ND1; MT-ND2; MT-ND4; MT-ND5; MT-ND6; NDUFA12; NDUFAF2; NDUFS2; OPA1; OPA3; PANK2; PISD; PNPT1; POLG; RTN4IP1; SLC25A46; SPG7; TIMM8A; TMEM126A,0.9999999999996478,False
4,Multiple.phenotype.non.syndromic,Yes,26,61,3,0.8361,0.7243236688537029,ANTXR1; CCDC88A; CDC42; CDH3; CRIPT; CTNND1; CWC27; DYNC2H1; DYNC2I2; EMC1; EXOSC2; GATAD2B; GTPBP2; HGSNAT; LRRC8C; MAB21L2; NBAS; NR2F1; PUF60; SGSH; STAMBP; SUMF1; ZNHIT3,ABCA4; ABHD12; AIPL1; ALMS1; ATF6; BEST1; C1QTNF5; CACNA1F; CDHR1; CEP164; CEP290; CERKL; CFAP418; CNGA3; CNGB3; CRB1; CRX; CTNNA1; CYP4V2; EYS; GNAT1; GUCA1A; GUCY2D; IMPDH1; IMPG1; IMPG2; INPP5E; KCNJ13; LRAT; MFSD8; MKS1; NMNAT1; NPHP1; NR2E3; OPN1LW; OPN1MW; PDE6B; PDE6C; PROM1; PRPH2; RAX2; RCBTB1; RDH12; RHO; RLBP1; RP1; RP1L1; RPE65; RPGR; RPGRIP1; SAG; SCAPER; SDCCAG8; SLC24A1; SPATA7; TULP1; UBAP1L; ZNF408,0.9999999999996478,False
